1,0.003199633035398097,0.4714946070878274,0.3702359346642468
2,0.0032080230694363685,0.4851202609050143,0.39403973509933776
3,0.0031670518382305424,0.4674735249621784,0.36331569664902996
4,0.0031433072105781033,0.46699358732553753,0.3624121779859485
5,0.003145692409561235,0.4614232209737827,0.35668789808917195
6,0.0031571229752433596,0.49539748953974894,0.4091223220456116
7,0.003124786029746661,0.49108589951377635,0.39737704918032785
8,0.0031323789565988166,0.4475524475524476,0.3338549817423057
9,0.0031666602973743456,0.4739047619047619,0.3697978596908442
10,0.0031225004203114595,0.4760076775431862,0.3730445246690734
11,0.0031222414266953136,0.46204379562043796,0.35225375626043404
12,0.0031163528988580208,0.49059689288634495,0.3992015968063872
13,0.003099151002718095,0.48439352034768873,0.38602015113350124
14,0.0030978166504123943,0.46906261578362357,0.3604783599088838
15,0.003104781665924743,0.4723694171082513,0.36727486756915834
16,0.0031137099872230616,0.4570627409744129,0.3413612565445026
17,0.0031118094703999465,0.4709846499438413,0.36400462962962965
18,0.0031068707233264992,0.4930838079739626,0.4
19,0.003113716326910874,0.4903691813804173,0.394448030987734
20,0.0031164471691473416,0.4727826417967263,0.3687648456057007
21,0.0031018900083881838,0.47619047619047616,0.369935408103347
22,0.0031156999761471184,0.48009367681498827,0.37986411365040146
23,0.003102016910700731,0.4883534136546185,0.3930187459599224
24,0.003109668870467825,0.4405548216644649,0.3199040767386091
25,0.00310551683088713,0.5029387069689336,0.41626129256428074
26,0.0030999937469719566,0.47732513451191394,0.3743218806509946
27,0.003089237055366279,0.5069590889919865,0.4208683473389356
28,0.0031081733989043975,0.5,0.4109215017064846
29,0.0030996765454687383,0.506255212677231,0.41718213058419246
30,0.003080224342401772,0.4995911692559281,0.40652029274783763
31,0.0030958723636898616,0.5084317032040472,0.42197340797760674
1,0.0031021724718759917,0.4761904761904762,0.37158145065398335
2,0.0030962742391056433,0.46401718582169704,0.35027027027027025
3,0.003141518767277207,0.5147902869757175,0.4409984871406959
4,0.0031255379558014834,0.5101694915254238,0.42484121383203954
5,0.0031041412488993884,0.4991816693944354,0.40639573617588276
6,0.0031091770235921294,0.48532289628180036,0.38461538461538464
7,0.003091216318928078,0.4735062006764375,0.36670547147846333
8,0.003077610176474565,0.47128566135605776,0.3621867881548975
9,0.003093881289202823,0.4685288640595903,0.3610792192881745
10,0.003096697174443268,0.46811594202898554,0.35553109521188775
11,0.003110005937773606,0.4658339456282146,0.3563799887577291
12,0.0031067208939237812,0.4864652805021577,0.386052303860523
13,0.003120215744460422,0.5,0.40706195869420386
14,0.0031299748471085454,0.497737556561086,0.40658602150537637
15,0.0031156242689847832,0.5014456836018174,0.41069012178619757
16,0.0031471672554280123,0.5107296137339056,0.4289834174477289
17,0.0031074443782284863,0.49876746096959734,0.40710932260228033
18,0.003096106975561441,0.4874608150470219,0.3865755127408328
19,0.003104126268130243,0.49000799360511593,0.39320076972418216
20,0.0031010803738052606,0.4730696798493409,0.36682242990654207
21,0.0031362140117888893,0.47868596010950326,0.379182156133829
22,0.0031229991930789773,0.4929810074318745,0.40365111561866124
23,0.0031485422512117435,0.501257334450964,0.4144144144144144
24,0.0030994550906204956,0.4989758295780417,0.40654205607476634
25,0.0030884021271658847,0.4955393349553934,0.40118187787261983
